emp_no,from_date,to_date,first_name,last_name,title
496636,2001-12-27,9999-01-01,Falguni,Luon,Senior Engineer
496639,1997-07-23,9999-01-01,Kamran,Halloran,Staff
496641,1996-10-07,9999-01-01,Rayond,Meriste,Technique Leader
496647,1993-03-28,9999-01-01,Branimir,Tchuente,Senior Engineer
496656,2001-12-06,9999-01-01,Wuxu,Broder,Senior Staff
496662,1995-02-11,9999-01-01,Malu,Oskamp,Senior Staff
496665,1999-02-08,9999-01-01,Nevin,Kieras,Engineer
496668,1992-02-24,9999-01-01,Sakthirel,Hockney,Senior Staff
496669,2001-10-13,9999-01-01,Serge,Lindqvist,Senior Engineer
496672,1996-08-18,9999-01-01,Zhenhua,Keustermans,Technique Leader
496676,1997-10-20,9999-01-01,Christ,Ventosa,Staff
496681,1993-08-18,9999-01-01,Seshu,Nastansky,Senior Engineer
496683,1998-12-01,9999-01-01,Marsal,Lundstrom,Senior Engineer
496685,1996-04-10,9999-01-01,Valeska,Bonifati,Senior Staff
496689,1996-05-10,9999-01-01,Nakhoon,Slutz,Senior Engineer
496695,1998-02-10,9999-01-01,Renee,Covnot,Staff
496707,1990-04-16,9999-01-01,Katsuyuki,Schapiro,Senior Engineer
496714,2000-01-10,9999-01-01,Miyeon,Swiler,Senior Staff
496721,1999-04-23,9999-01-01,Spyrose,Ramsay,Senior Engineer
496723,1999-07-30,9999-01-01,Honesty,Falster,Engineer
496729,1992-01-07,9999-01-01,Zhonghua,Sigstam,Senior Engineer
496735,1996-09-08,9999-01-01,Malu,Cochrane,Senior Engineer
496739,1994-10-13,9999-01-01,Raimond,Fontet,Senior Engineer
496741,1995-08-04,9999-01-01,Naftaly,Verhaegen,Technique Leader
496754,1991-07-05,9999-01-01,Mani,Cichocki,Senior Staff
496765,1998-03-14,9999-01-01,Shakhar,Azevdeo,Engineer
496772,1999-04-14,9999-01-01,Abdelaziz,Rahier,Senior Staff
496773,2000-01-25,9999-01-01,Shaunak,Baak,Staff
496778,1999-05-05,9999-01-01,Zijian,Ghazalie,Staff
496781,1999-08-05,9999-01-01,Ronnie,Peris,Senior Staff
496783,1992-01-08,9999-01-01,Weiru,Greenaway,Senior Staff
496786,1992-07-20,9999-01-01,Ottavia,Aseltine,Senior Engineer
496788,1995-10-29,9999-01-01,Gino,Gruenwald,Senior Staff
496792,1997-10-18,9999-01-01,Stafford,Bashian,Senior Engineer
496796,1992-11-10,9999-01-01,Hsiangchu,Eugenio,Senior Staff
496806,1999-02-21,9999-01-01,Duke,Hertweck,Senior Engineer
496809,1999-06-13,9999-01-01,Werner,Szemeredi,Engineer
496812,1997-03-22,9999-01-01,Fai,Pietracaprina,Senior Staff
496814,1997-11-23,9999-01-01,Yuping,Steinauer,Senior Engineer
496819,1997-11-30,9999-01-01,Rosita,McFarlin,Engineer
496825,2000-06-20,9999-01-01,Alejandra,Capobianchi,Senior Staff
496826,2001-05-14,9999-01-01,Remko,Chinin,Senior Engineer
496829,1985-03-17,9999-01-01,Shaleah,DeMori,Senior Staff
496832,1996-02-26,9999-01-01,Fen,Wixon,Senior Engineer
496834,2000-07-16,9999-01-01,Gully,Heping,Senior Engineer
496835,1989-01-11,9999-01-01,Claudi,Worfolk,Senior Engineer
496836,1988-12-08,9999-01-01,Khoa,Fairtlough,Senior Engineer
496837,1996-01-15,9999-01-01,Rafael,Marchesini,Staff
496840,1993-04-14,9999-01-01,Maja,Georgakopoulos,Senior Staff
496844,1998-03-21,9999-01-01,Gonzalo,Ginesta,Staff
496847,1987-08-29,9999-01-01,Vivian,Merle,Senior Engineer
496849,1991-08-04,9999-01-01,Roddy,DuCasse,Senior Engineer
496852,1997-08-28,9999-01-01,Peternela,Knightly,Engineer
496864,1985-09-01,9999-01-01,Pintsang,Picco,Senior Engineer
496867,1994-09-29,9999-01-01,Rosine,Orsini,Engineer
496868,1998-03-14,9999-01-01,Fun,Klyachko,Staff
496869,1996-04-10,9999-01-01,Gro,Stille,Senior Engineer
496875,2001-09-12,9999-01-01,Anwar,Colorni,Senior Engineer
496878,1986-01-17,9999-01-01,Dante,Frezza,Senior Engineer
496881,1992-04-26,9999-01-01,Christoph,Plavsic,Senior Staff
496882,1996-06-16,9999-01-01,Abdelghani,Vural,Staff
496892,1995-11-14,9999-01-01,Moss,Holburn,Senior Engineer
496923,1998-07-15,9999-01-01,Mariusz,Baezner,Senior Engineer
496928,1995-12-20,9999-01-01,Chikara,Ohori,Senior Engineer
496929,1991-07-20,9999-01-01,Remko,Zastre,Senior Engineer
496944,1995-02-09,9999-01-01,Denis,Fortenbacher,Senior Engineer
496961,1999-01-15,9999-01-01,Yifei,Porotnikoff,Staff
496963,1998-01-22,9999-01-01,Youssef,Karner,Engineer
496979,1997-05-26,9999-01-01,Isaac,Kirkerud,Engineer
496985,1994-01-12,9999-01-01,Jungsoon,Salinas,Senior Staff
496988,1999-10-22,9999-01-01,Wojceich,Gimarc,Senior Staff
496990,1995-11-14,9999-01-01,Tooru,Busillo,Senior Staff
497001,1995-01-10,9999-01-01,Radhika,Kaiser,Senior Staff
497006,1991-10-05,9999-01-01,Dante,Vadhan,Senior Staff
497012,1999-11-12,9999-01-01,Danae,Ranum,Engineer
497015,1998-10-13,9999-01-01,Teunis,Kitsuregawa,Senior Staff
497020,1997-11-28,9999-01-01,Bojan,Verspoor,Senior Staff
497021,1993-03-12,9999-01-01,Manton,Raczkowsky,Senior Engineer
497023,2002-02-26,9999-01-01,Jamaludin,Nooteboom,Senior Staff
497025,1998-10-10,9999-01-01,Uzi,Basagni,Engineer
497028,1997-03-03,9999-01-01,Yoshimitsu,Ladret,Senior Engineer
497033,1997-11-23,9999-01-01,Ziyad,Oaver,Engineer
497044,1993-05-17,9999-01-01,Nikolaus,Cannane,Senior Engineer
497050,1996-06-01,9999-01-01,Troy,Mukaidono,Senior Staff
497056,1994-05-19,9999-01-01,Xiadong,Basagni,Technique Leader
497057,1995-09-26,9999-01-01,Parke,Garnier,Senior Staff
497062,1999-04-26,9999-01-01,Dayanand,Naudin,Staff
497081,1997-06-02,9999-01-01,Zhanqiu,Ginneken,Senior Engineer
497085,1999-09-15,9999-01-01,Fusako,Fritzsche,Engineer
497088,1986-02-02,9999-01-01,Alassane,Picco,Senior Staff
497090,1991-11-17,9999-01-01,Kousuke,Mansanne,Senior Staff
497091,1996-04-27,9999-01-01,Leandro,Nyrup,Senior Staff
497092,1994-04-29,9999-01-01,Bodo,Linares,Senior Engineer
497095,2000-01-10,9999-01-01,Feipei,Juneja,Engineer
497099,2001-08-08,9999-01-01,Shem,Birnbaum,Senior Engineer
497100,1995-01-02,9999-01-01,Martial,Miara,Senior Staff
497104,1994-05-03,9999-01-01,Tianruo,Parhami,Engineer
497106,1987-09-28,9999-01-01,Slavian,Waschkowski,Senior Staff
497109,1998-06-15,9999-01-01,Bernice,Khalid,Senior Staff
497110,1991-10-30,9999-01-01,Marjo,Ramsay,Technique Leader
497113,1992-05-30,9999-01-01,Edwin,Orlowski,Senior Staff
497115,1990-01-09,9999-01-01,Mari,Claffy,Senior Staff
497116,1996-02-17,9999-01-01,Moni,Tramer,Senior Engineer
497117,2000-04-23,9999-01-01,Siamak,Babb,Engineer
497119,1997-12-28,9999-01-01,Mizuhito,Yamaashi,Senior Staff
497121,1999-03-14,9999-01-01,Lene,Casperson,Engineer
497123,1990-03-03,9999-01-01,Mari,Budinsky,Senior Staff
497124,1998-11-25,9999-01-01,Sushant,Christ,Senior Staff
497125,1999-06-13,9999-01-01,Rayond,Veevers,Senior Engineer
497126,2000-09-28,9999-01-01,Naftali,Dechter,Senior Engineer
497134,1999-07-18,9999-01-01,Lucian,Baak,Senior Staff
497141,2002-06-25,9999-01-01,Hausi,Marquardt,Senior Staff
497149,1999-09-26,9999-01-01,Berry,Garnier,Senior Engineer
497150,1995-10-02,9999-01-01,Sverrir,Gerlach,Staff
497151,1994-04-01,9999-01-01,Lijia,Litzkow,Senior Staff
497156,1996-01-02,9999-01-01,Jianhua,Whitcomb,Senior Staff
497160,1999-06-13,9999-01-01,Heon,Thiran,Staff
497164,1994-11-20,9999-01-01,Yonghong,Ravishankar,Staff
497178,1995-06-08,9999-01-01,Shushma,Brookman,Engineer
497182,1994-10-01,9999-01-01,Goa,Versino,Senior Engineer
497183,1991-08-15,9999-01-01,Qingxiang,Stassinopoulos,Senior Engineer
497184,1995-10-29,9999-01-01,Masali,Salverda,Senior Engineer
497188,1995-02-13,9999-01-01,Douadi,Pokrovskii,Staff
497196,1986-01-15,9999-01-01,Siamak,Kroon,Senior Staff
497201,1994-10-07,9999-01-01,Jeanne,Orlowski,Senior Engineer
497202,1999-03-22,9999-01-01,Makato,Navazio,Senior Engineer
497203,1996-09-30,9999-01-01,Qiwen,Pell,Senior Staff
497207,1999-02-28,9999-01-01,Shuzo,Beausoleil,Senior Engineer
497212,1998-11-01,9999-01-01,Yakichi,Lambe,Senior Staff
497223,1998-08-14,9999-01-01,Ramachenga,Whitcomb,Senior Engineer
497226,2001-11-23,9999-01-01,Mayumi,Saoudi,Senior Engineer
497227,1997-08-01,9999-01-01,Hsiangchu,Wiegley,Senior Engineer
497229,1997-12-07,9999-01-01,Keiichiro,Sadowski,Engineer
497230,2001-12-13,9999-01-01,Peternela,Range,Senior Engineer
497231,1994-11-13,9999-01-01,Boaz,Beausoleil,Engineer
497235,1987-10-06,9999-01-01,Dzung,Molenkamp,Senior Staff
497236,1999-05-30,9999-01-01,Halsur,Hoppenstand,Staff
497239,1985-12-02,9999-01-01,Sivanarayana,Dymetman,Senior Engineer
497245,1985-11-24,9999-01-01,Lech,Engelmann,Senior Engineer
497257,1997-11-02,9999-01-01,Feiyu,Demos,Senior Engineer
497258,1999-12-26,9999-01-01,Rasikan,Mungall,Engineer
497261,1994-04-02,9999-01-01,Mohammad,Pillow,Senior Engineer
497262,1990-11-26,9999-01-01,Xianlong,Nitsch,Senior Staff
497266,1998-06-26,9999-01-01,Mandell,Kieras,Senior Engineer
497269,1997-02-19,9999-01-01,Alagu,Oaver,Senior Engineer
497274,1986-10-29,9999-01-01,Jixiang,Serre,Senior Engineer
497278,1995-11-16,9999-01-01,LiMin,Gilg,Engineer
497283,2001-04-16,9999-01-01,Hatem,Lanteri,Senior Engineer
497286,2000-07-28,9999-01-01,Elgin,Covnot,Senior Engineer
497291,1992-04-22,9999-01-01,Neelam,Heiserman,Senior Engineer
497307,1993-08-01,9999-01-01,Takahiro,Collette,Senior Staff
497309,1997-10-29,9999-01-01,Sachem,Uhrik,Staff
497316,1994-02-02,9999-01-01,Gonzalo,Guting,Senior Staff
497318,2001-02-19,9999-01-01,Nalini,Gils,Senior Engineer
497320,1990-11-03,9999-01-01,Boguslaw,Ghalwash,Senior Staff
497321,1999-12-13,9999-01-01,Mitchel,Ranum,Engineer
497322,2001-11-13,9999-01-01,Junichi,Erbe,Senior Engineer
497326,1998-11-24,9999-01-01,Karoline,Manders,Engineer
497331,1992-01-09,9999-01-01,Toshimori,Snyers,Senior Engineer
497343,1996-02-03,9999-01-01,Fan,Bael,Senior Engineer
497349,1998-04-26,9999-01-01,Masako,Ohori,Senior Engineer
497359,1998-01-09,9999-01-01,Hilari,Alameldin,Senior Staff
497361,2000-10-01,9999-01-01,Moss,Garrabrants,Senior Engineer
497364,1990-01-01,9999-01-01,Nahum,Schiettecatte,Senior Staff
497365,2001-07-15,9999-01-01,Muneo,Schneeberger,Senior Engineer
497368,1999-10-24,9999-01-01,Tua,Iisaku,Technique Leader
497373,1999-03-22,9999-01-01,Ugo,Kuszyk,Senior Staff
497374,1998-05-06,9999-01-01,Qunsheng,Miculan,Staff
497386,1997-12-06,9999-01-01,Jiann,Ohori,Engineer
497396,1994-09-30,9999-01-01,Susanna,Taubman,Senior Engineer
497398,1995-10-02,9999-01-01,Danil,Przulj,Senior Staff
497404,1996-05-12,9999-01-01,Shigeaki,Coorg,Senior Engineer
497408,1997-05-27,9999-01-01,Kerryn,Mitsuhashi,Senior Staff
497411,1990-11-29,9999-01-01,Kirk,Woycyznski,Senior Engineer
497412,1994-10-08,9999-01-01,Kankanahalli,Kamble,Senior Staff
497417,1999-11-11,9999-01-01,Kish,Veevers,Senior Engineer
497421,1993-07-26,9999-01-01,Eirik,Lanteri,Senior Staff
497425,1997-11-16,9999-01-01,Premsyl,Quadeer,Senior Staff
497426,1998-03-03,9999-01-01,Toshiko,Solovay,Senior Staff
497428,1996-05-11,9999-01-01,Jiong,Lorho,Senior Staff
497431,1995-05-23,9999-01-01,Mabo,Ruemmler,Senior Engineer
497434,1986-07-16,9999-01-01,Shounak,Kalloufi,Senior Staff
497443,1995-03-15,9999-01-01,Sadok,Takanami,Senior Engineer
497445,1996-10-25,9999-01-01,Kayoko,Pagter,Staff
497448,1992-04-20,9999-01-01,Karsten,Suwa,Senior Staff
497449,1998-03-16,9999-01-01,Hidekazu,Genin,Engineer
497453,1995-09-01,9999-01-01,Shay,Nitta,Staff
497460,1999-03-06,9999-01-01,Mani,Jakobus,Senior Engineer
497464,1994-11-14,9999-01-01,Karoline,Billingsley,Engineer
497465,1991-10-15,9999-01-01,Halsur,Anido,Senior Staff
497468,1997-09-24,9999-01-01,Gen,Sommer,Assistant Engineer
497470,1998-05-13,9999-01-01,Bernd,Irland,Staff
497471,1995-12-21,9999-01-01,Luigi,Kragelund,Staff
497475,1996-02-25,9999-01-01,Munehiko,Bonifati,Engineer
497481,1996-04-14,9999-01-01,Martins,Bierbaum,Senior Staff
497482,1995-08-08,9999-01-01,Arlette,Ranta,Staff
497488,1998-05-30,9999-01-01,Masako,Syang,Engineer
497492,1988-06-05,9999-01-01,Junichi,Validov,Senior Engineer
497493,2002-02-17,9999-01-01,Phuoc,Chandrasekhar,Senior Staff
497504,1991-12-25,9999-01-01,Mountaz,Porotnikoff,Senior Staff
497515,1998-08-06,9999-01-01,Geoffry,Juneja,Engineer
497516,1990-08-31,9999-01-01,Morrie,Szilard,Senior Staff
497524,1990-08-22,9999-01-01,Khun,Hambrick,Technique Leader
497526,2000-02-29,9999-01-01,Arup,Vigier,Senior Engineer
497529,1995-08-09,9999-01-01,Vivian,Masada,Senior Staff
497535,1989-08-30,9999-01-01,Arun,Pollacia,Technique Leader
497536,1998-05-16,9999-01-01,Miomir,Heyers,Senior Staff
497538,1993-07-25,9999-01-01,Zhiwei,Kuhnemann,Senior Staff
497546,1989-05-02,9999-01-01,Bogdan,McAffer,Senior Engineer
497551,1997-01-13,9999-01-01,Reinhard,Streit,Senior Engineer
497552,1998-06-17,9999-01-01,Alexius,Marakhovsky,Assistant Engineer
497555,1988-01-16,9999-01-01,Zdislav,Eiter,Senior Engineer
497556,1997-10-11,9999-01-01,Rance,Baby,Senior Staff
497565,1991-11-07,9999-01-01,Dinah,Basart,Senior Engineer
497566,1996-03-26,9999-01-01,Vojin,Cesareni,Senior Engineer
497567,1993-09-15,9999-01-01,Danco,Linares,Senior Engineer
497575,2000-04-28,9999-01-01,Krister,Wynblatt,Senior Engineer
497578,1986-02-07,9999-01-01,Vasilis,Eterovic,Senior Staff
497582,1995-12-05,9999-01-01,Xiaoqiang,Rosen,Senior Engineer
497589,1999-12-16,9999-01-01,Duri,Mattern,Senior Engineer
497593,1999-10-04,9999-01-01,Morrie,Antonakopoulos,Staff
497595,1999-04-21,9999-01-01,Shahaf,Schrooten,Senior Engineer
497597,1998-06-11,9999-01-01,Yuriy,Schwabacher,Staff
497604,1997-03-08,9999-01-01,Arne,Farris,Engineer
497621,1994-09-13,9999-01-01,Brewster,Swick,Senior Staff
497623,1990-05-12,9999-01-01,Jaewon,Demos,Senior Staff
497628,1996-05-01,9999-01-01,Mari,Gecseg,Senior Engineer
497633,1999-09-07,9999-01-01,Baocai,Comyn,Engineer
497638,1997-02-24,9999-01-01,Kinh,Chachaty,Staff
497642,1986-08-14,9999-01-01,Sachem,Baumann,Senior Staff
497643,1995-06-13,9999-01-01,Ipke,Dahlbom,Senior Staff
497647,2000-03-05,9999-01-01,Mototsugu,Riesenhuber,Senior Engineer
497648,1995-06-14,9999-01-01,Saeko,Verspoor,Engineer
497663,1996-07-31,9999-01-01,Herb,Siksek,Senior Staff
497667,1998-05-17,9999-01-01,Sudharsan,Paciorek,Senior Engineer
497675,1994-11-09,9999-01-01,Zito,Jayawardene,Senior Engineer
497678,2001-01-21,9999-01-01,Mostafa,Riesenhuber,Senior Staff
497686,1998-09-22,9999-01-01,Xinyu,Feinberg,Technique Leader
497687,1999-05-25,9999-01-01,Pranjal,Sgarro,Engineer
497691,1999-05-25,9999-01-01,Kristine,Ghemri,Senior Staff
497693,1994-08-13,9999-01-01,Tsutomu,Ciolek,Senior Staff
497700,1994-02-24,9999-01-01,Weiyi,Rattan,Senior Engineer
497702,1993-11-02,9999-01-01,Martine,Ghelli,Senior Engineer
497708,1997-08-10,9999-01-01,Nathalie,Brodie,Senior Engineer
497709,1997-09-16,9999-01-01,Sachio,Vecchi,Engineer
497713,1998-12-03,9999-01-01,Beshir,Emden,Engineer
497715,1998-08-25,9999-01-01,Krassimir,Hasenauer,Senior Staff
497717,2000-03-20,9999-01-01,Mary,Tiemann,Senior Engineer
497721,2000-01-10,9999-01-01,Abdelkader,Lorho,Senior Engineer
497726,1991-11-09,9999-01-01,Moty,Usery,Senior Engineer
497728,1998-03-30,9999-01-01,Bedrich,Butterworth,Staff
497733,2002-03-30,9999-01-01,Paris,Gewali,Senior Staff
497734,1995-07-22,9999-01-01,Duke,Kobara,Senior Engineer
497735,1994-11-20,9999-01-01,Serenella,Percebois,Senior Staff
497739,1993-10-29,9999-01-01,Kenroku,Siepmann,Assistant Engineer
497742,1997-01-09,9999-01-01,Rosli,Emden,Senior Engineer
497744,1996-04-27,9999-01-01,Rimon,Farris,Senior Engineer
497745,1985-10-22,9999-01-01,Takahira,Klyachko,Senior Staff
497748,2001-11-21,9999-01-01,Mantis,Nergos,Senior Staff
497751,1988-07-10,9999-01-01,Kiyotoshi,Verhoeff,Senior Engineer
497760,1995-05-02,9999-01-01,Indrajit,Iwayama,Senior Staff
497779,1989-12-01,9999-01-01,Bernt,Hiraishi,Senior Staff
497781,1986-12-15,9999-01-01,Xiaoshan,Luit,Senior Engineer
497791,1996-03-17,9999-01-01,Kristian,Burnard,Senior Staff
497792,1996-08-24,9999-01-01,Itzchak,Radivojevic,Senior Engineer
497796,1988-07-19,9999-01-01,Chaoyi,Kushnir,Senior Engineer
497800,1992-12-23,9999-01-01,Nishit,Zambonelli,Senior Staff
497802,1992-12-10,9999-01-01,Fatemeh,Baak,Technique Leader
497806,1995-05-06,9999-01-01,Dannz,Montemayor,Senior Staff
497807,1998-09-27,9999-01-01,Gift,Marshall,Senior Engineer
497811,1998-06-15,9999-01-01,Sajjad,Vickson,Staff
497819,1996-08-26,9999-01-01,Sanjai,Szilard,Senior Engineer
497821,1985-04-16,9999-01-01,Zhonghua,Trelles,Technique Leader
497827,2002-07-06,9999-01-01,Steve,Morrey,Senior Staff
497829,1996-08-25,9999-01-01,Shaleah,Carrera,Senior Engineer
497830,1999-09-24,9999-01-01,Stein,Thimonier,Senior Engineer
497840,1999-10-14,9999-01-01,Maha,Passino,Senior Engineer
497844,1987-11-03,9999-01-01,Amabile,Teitelbaum,Senior Engineer
497845,2000-01-20,9999-01-01,Nirmal,Ramaiah,Senior Staff
497853,1995-08-08,9999-01-01,Shuho,Gaughan,Senior Engineer
497861,1991-08-12,9999-01-01,Satyanarayana,Auyong,Senior Staff
497866,1997-11-22,9999-01-01,Sachar,Winter,Staff
497869,1996-12-20,9999-01-01,Genta,Pellegrinelli,Senior Engineer
497871,2000-07-21,9999-01-01,Gil,Turnbull,Senior Engineer
497876,1997-11-14,9999-01-01,Moni,Kavanagh,Staff
497893,2001-09-22,9999-01-01,Sailaja,Ciolek,Senior Staff
497895,2001-11-07,9999-01-01,Peternela,Merkl,Senior Engineer
497909,2002-03-13,9999-01-01,Taizo,Domenig,Senior Engineer
497915,1999-04-02,9999-01-01,Danae,Schlegelmilch,Staff
497916,1997-12-19,9999-01-01,Yuping,Kavanagh,Senior Staff
497918,1999-01-28,9999-01-01,Yuichiro,Templeman,Staff
497923,2002-05-29,9999-01-01,Manibrata,Khalil,Engineer
497925,1990-11-26,9999-01-01,Basim,Gonthier,Senior Staff
497927,1999-06-30,9999-01-01,JoAnna,Schahn,Senior Engineer
497928,1998-01-16,9999-01-01,Carrsten,Deville,Engineer
497953,1998-11-22,9999-01-01,Navid,Buchter,Senior Staff
497956,1997-12-31,9999-01-01,Janalee,Rothe,Engineer
497960,1990-09-06,9999-01-01,Lidong,Salvesen,Senior Staff
497968,1997-11-24,9999-01-01,Tesuro,Androutsos,Engineer
497971,1991-04-19,9999-01-01,Maja,Gecsel,Senior Engineer
497972,1996-12-14,9999-01-01,Zijian,Winter,Senior Engineer
497976,1998-12-07,9999-01-01,Ymte,Zeilberger,Assistant Engineer
497982,1990-04-20,9999-01-01,Toshimori,Georg,Senior Engineer
497984,1985-03-25,9999-01-01,Chinhyun,Schrooten,Technique Leader
497988,1999-05-04,9999-01-01,Weicheng,Lodder,Senior Staff
497990,1996-10-12,9999-01-01,Shirish,Leijenhorst,Staff
498001,1998-07-02,9999-01-01,Zhongwei,Perelgut,Senior Staff
498006,1994-11-25,9999-01-01,Patricio,Munos,Engineer
498007,1999-07-26,9999-01-01,Carrsten,Suri,Senior Staff
498017,1999-10-20,9999-01-01,Adib,Emmart,Senior Engineer
498024,1994-07-13,9999-01-01,DAIDA,Escriba,Senior Engineer
498026,1998-03-30,9999-01-01,Jayesh,Docker,Engineer
498029,1998-03-18,9999-01-01,Aamer,Luders,Senior Engineer
498031,1993-05-08,9999-01-01,Mircea,Shackel,Senior Engineer
498040,2000-05-06,9999-01-01,Filipe,Claffy,Senior Staff
498041,1998-08-20,9999-01-01,Sanjit,Gronowski,Engineer
498043,1997-09-15,9999-01-01,Arie,Auria,Staff
498050,2000-03-26,9999-01-01,Martina,Strooper,Senior Staff
498053,1997-03-13,9999-01-01,Danel,Edelhoff,Senior Engineer
498054,1999-06-16,9999-01-01,Mohua,Mondadori,Senior Engineer
498056,1998-05-13,9999-01-01,Berhard,Tsunoo,Senior Engineer
498058,1998-08-01,9999-01-01,Yucel,Sidou,Staff
498061,1988-03-14,9999-01-01,Satosi,DasSarma,Senior Staff
498067,1995-09-03,9999-01-01,Theirry,Kadhim,Senior Staff
498068,1993-04-20,9999-01-01,Tonia,Mitzlaff,Senior Engineer
498069,1992-04-18,9999-01-01,Adly,Jahnichen,Senior Staff
498075,1998-09-12,9999-01-01,Shimshon,Goodrum,Senior Engineer
498078,1994-04-11,9999-01-01,Zongyan,Mersereau,Engineer
498082,1997-04-15,9999-01-01,Breannda,Czaja,Engineer
498086,1999-12-01,9999-01-01,Ult,Lipner,Staff
498089,2000-01-03,9999-01-01,Marko,Zultner,Engineer
498090,1988-09-21,9999-01-01,Marc,Fujisawa,Senior Engineer
498092,1999-05-17,9999-01-01,Falguni,Asser,Assistant Engineer
498094,1989-04-04,9999-01-01,Guangming,Desikan,Senior Staff
498100,1998-09-08,9999-01-01,Shigehito,Gelosh,Senior Engineer
498103,2001-08-31,9999-01-01,Guttorm,Kropp,Senior Staff
498106,1997-12-02,9999-01-01,Shai,Calkin,Senior Staff
498107,1990-05-24,9999-01-01,Perry,Homond,Senior Staff
498108,1999-06-14,9999-01-01,Utz,Gischer,Senior Engineer
498114,2000-04-16,9999-01-01,Tua,Erman,Senior Engineer
498118,1995-08-16,9999-01-01,Utpal,Zschoche,Senior Engineer
498121,1999-09-06,9999-01-01,Shushma,Itzigehl,Engineer
498123,2002-07-01,9999-01-01,Zsolt,Zockler,Senior Engineer
498125,2001-11-20,9999-01-01,Troy,Kugler,Senior Engineer
498136,1995-10-21,9999-01-01,Steve,Mapelli,Staff
498137,1994-07-13,9999-01-01,Christfried,Etalle,Senior Engineer
498139,2000-10-12,9999-01-01,Chandrasekaran,Poupard,Senior Staff
498140,1994-06-26,9999-01-01,Jianwen,Perl,Senior Staff
498141,1999-05-27,9999-01-01,Badri,Henders,Engineer
498145,1993-09-12,9999-01-01,Taisook,Kusalik,Senior Engineer
498146,1992-11-18,9999-01-01,Bernardo,Boissier,Senior Engineer
498150,1996-02-20,9999-01-01,Yakkov,Pellegrinelli,Senior Staff
498157,1999-05-26,9999-01-01,Baocai,Lorcy,Staff
498163,1996-04-01,9999-01-01,Rosita,Waschkowski,Senior Staff
498165,1993-04-12,9999-01-01,Christoph,Stavenow,Senior Staff
498166,1998-12-20,9999-01-01,Sashi,Steenbeek,Engineer
498167,1999-07-08,9999-01-01,Gad,Frezza,Senior Engineer
498170,1997-05-16,9999-01-01,Rafail,Leppanen,Senior Staff
498172,1997-05-27,9999-01-01,Jongsuk,Levergood,Senior Engineer
498183,1988-09-19,9999-01-01,Sreekrishna,Daescu,Senior Engineer
498187,1997-06-12,9999-01-01,Shaowen,Zielinski,Senior Staff
498196,1992-04-20,9999-01-01,Eckart,Suppi,Senior Staff
498199,1998-09-17,9999-01-01,Remko,Azuma,Senior Engineer
498203,1992-09-07,9999-01-01,Visit,Guardalben,Technique Leader
498211,1992-09-03,9999-01-01,Jasminko,Serra,Senior Engineer
498212,1997-12-04,9999-01-01,Premal,Lampe,Senior Staff
498213,1998-03-04,9999-01-01,Kyoichi,Parveen,Engineer
498214,1986-08-24,9999-01-01,Toshimori,Cronin,Senior Engineer
498220,1993-08-10,9999-01-01,Marla,Koprowski,Senior Staff
498223,1995-11-02,9999-01-01,Mack,Sethi,Engineer
498224,1991-06-28,9999-01-01,Arnd,Ghandeharizadeh,Technique Leader
498230,1998-09-22,9999-01-01,Conal,Rossi,Senior Staff
498231,1996-04-04,9999-01-01,Randy,Keirsey,Assistant Engineer
498240,2002-03-01,9999-01-01,Cheong,Falster,Senior Engineer
498248,1997-05-11,9999-01-01,Munir,Suwa,Staff
498252,1990-03-11,9999-01-01,Waiman,Hopewell,Senior Engineer
498255,1994-04-02,9999-01-01,Leif,Billingsley,Senior Staff
498265,1991-01-28,9999-01-01,Kirk,Ranai,Senior Engineer
498267,1987-06-10,9999-01-01,Vitali,Hoppenstand,Senior Engineer
498268,2001-09-13,9999-01-01,Arve,Rijckaert,Senior Engineer
498270,1995-05-01,9999-01-01,Herb,Soicher,Assistant Engineer
498276,1994-10-06,9999-01-01,Hongzhu,Babu,Senior Staff
